日期,委托时间,品种,标的,交易类型,下单类型,成交数量,成交价,成交额,委托数量,委托价格,平仓盈亏,手续费,状态,最后更新时间
2026-01-28,13:10:00,基金,文娱ETF(516190.XSHG),买,市价单,199900股,1.43,285857,199900股,-,0,28.59,全部成交,2026-01-28 13:10:00
2026-01-29,13:10:00,基金,文娱ETF(516190.XSHG),卖,市价单,-199900股,1.471,-294052.9,-199900股,-,8195.9,29.41,全部成交,2026-01-29 13:10:00
2026-01-29,14:55:00,基金,芯片ETF华夏(159995.XSHE),买,市价单,148200股,1.983,293880.6,148200股,-,0,29.39,全部成交,2026-01-29 14:55:00
2026-01-30,13:10:00,基金,芯片ETF华夏(159995.XSHE),卖,市价单,-148200股,2.012,-298178.4,-148200股,-,4297.8,29.82,全部成交,2026-01-30 13:10:00
2026-01-30,13:10:00,基金,AI科创(588760.XSHG),买,市价单,341600股,0.873,298216.8,341600股,-,0,29.82,全部成交,2026-01-30 13:10:00
2026-02-02,13:10:00,基金,AI科创(588760.XSHG),卖,市价单,-341600股,0.848,-289676.8,-341600股,-,-8540,28.97,全部成交,2026-02-02 13:10:00
2026-02-03,13:10:00,基金,黄金ETF(518880.XSHG),买,市价单,28200股,10.251,289078.2,28200股,-,0,28.91,全部成交,2026-02-03 13:10:00
2026-02-05,13:10:00,基金,黄金ETF(518880.XSHG),卖,市价单,-28200股,10.424,-293956.8,-28200股,-,4878.6,29.4,全部成交,2026-02-05 13:10:00
2026-02-05,14:00:00,基金,南方原油(501018.XSHG),买,市价单,242000股,1.217,294514,242000股,-,0,29.45,全部成交,2026-02-05 14:00:00
2026-02-11,13:10:00,基金,南方原油(501018.XSHG),卖,市价单,-242000股,1.41,-341220,-242000股,-,46706,34.12,全部成交,2026-02-11 13:10:00
2026-02-11,14:55:00,基金,中韩芯片(513310.XSHG),买,市价单,99600股,3.423,340930.8,99600股,-,0,34.09,全部成交,2026-02-11 14:55:00
2026-02-13,13:10:00,基金,中韩芯片(513310.XSHG),卖,市价单,-99600股,3.653,-363838.8,-99600股,-,22908,36.38,全部成交,2026-02-13 13:10:00
2026-02-13,14:55:00,基金,油气ETF(513350.XSHG),买,市价单,345300股,1.054,363946.2,345300股,-,0,36.39,全部成交,2026-02-13 14:55:00
2026-02-24,13:10:00,基金,油气ETF(513350.XSHG),卖,市价单,-345300股,1.135,-391915.5,-345300股,-,27969.3,39.19,全部成交,2026-02-24 13:10:00
2026-02-24,13:40:00,基金,标普油气ETF嘉实(159518.XSHE),买,市价单,371800股,1.054,391877.2,371800股,-,0,39.19,全部成交,2026-02-24 13:40:00
2026-02-25,13:10:00,基金,标普油气ETF嘉实(159518.XSHE),卖,市价单,-371800股,1.099,-408608.2,-371800股,-,16731,40.86,全部成交,2026-02-25 13:10:00
2026-02-25,14:40:00,基金,中韩芯片(513310.XSHG),买,市价单,102600股,3.979,408245.4,102600股,-,0,40.82,全部成交,2026-02-25 14:40:00
2026-02-26,13:10:00,基金,中韩芯片(513310.XSHG),卖,市价单,-102600股,4.195,-430407,-102600股,-,22161.6,43.04,全部成交,2026-02-26 13:10:00
2026-02-26,13:10:00,基金,油气ETF(513350.XSHG),买,市价单,377700股,1.14,430578,377700股,-,0,43.06,全部成交,2026-02-26 13:10:00
2026-03-04,13:10:00,基金,油气ETF(513350.XSHG),卖,市价单,-377700股,1.463,-552575.1,-377700股,-,121997.1,55.26,全部成交,2026-03-04 13:10:00
2026-03-04,14:00:00,基金,中韩芯片(513310.XSHG),买,市价单,144900股,3.811,552213.9,144900股,-,0,55.22,全部成交,2026-03-04 14:00:00
2026-03-06,13:10:00,基金,中韩芯片(513310.XSHG),卖,市价单,-144900股,4.148,-601045.2,-144900股,-,48831.3,60.1,全部成交,2026-03-06 13:10:00
2026-03-06,14:55:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,282600股,2.127,601090.2,282600股,-,0,60.11,全部成交,2026-03-06 14:55:00
2026-03-09,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-282600股,2.321,-655914.6,-282600股,-,54824.4,65.59,全部成交,2026-03-09 13:10:00
2026-03-09,13:40:00,基金,中韩芯片(513310.XSHG),买,市价单,164000股,3.997,655508,164000股,-,0,65.55,全部成交,2026-03-09 13:40:00
2026-03-12,13:10:00,基金,中韩芯片(513310.XSHG),卖,市价单,-164000股,3.964,-650096,-164000股,-,-5412,65.01,全部成交,2026-03-12 13:10:00
2026-03-12,13:10:00,基金,电力ETF广发(159611.XSHE),买,市价单,546000股,1.191,650286,546000股,-,0,65.03,全部成交,2026-03-12 13:10:00
2026-03-16,13:10:00,基金,电力ETF广发(159611.XSHE),卖,市价单,-546000股,1.153,-629538,-546000股,-,-20748,62.95,全部成交,2026-03-16 13:10:00
2026-03-16,13:10:00,基金,煤炭ETF(515220.XSHG),买,市价单,484900股,1.298,629400.2,484900股,-,0,62.94,全部成交,2026-03-16 13:10:00
2026-03-18,13:10:00,基金,煤炭ETF(515220.XSHG),卖,市价单,-484900股,1.236,-599336.4,-484900股,-,-30063.8,59.93,全部成交,2026-03-18 13:10:00
2026-03-18,14:55:00,基金,标普油气ETF嘉实(159518.XSHE),买,市价单,512200股,1.17,599274,512200股,-,0,59.93,全部成交,2026-03-18 14:55:00
2026-03-20,13:10:00,基金,标普油气ETF嘉实(159518.XSHE),卖,市价单,-512200股,1.34,-686348,-512200股,-,87074,68.63,全部成交,2026-03-20 13:10:00
2026-03-20,13:10:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,304900股,2.25,686025,304900股,-,0,68.6,全部成交,2026-03-20 13:10:00
2026-03-27,10:14:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-304900股,2.137,-651571.3,-304900股,-,-34453.7,65.16,全部成交,2026-03-27 10:14:00
2026-03-27,14:55:00,基金,银华日利(511880.XSHG),买,市价单,6400股,100.302,641932.8,6400股,-,0,64.19,全部成交,2026-03-27 14:55:00
2026-04-02,13:10:00,基金,银华日利(511880.XSHG),卖,市价单,-6400股,100.314,-642009.6,-6400股,-,76.8,64.2,全部成交,2026-04-02 13:10:00
2026-04-02,14:30:00,基金,银行ETF(512800.XSHG),买,市价单,810400股,0.804,651561.6,810400股,-,0,65.16,全部成交,2026-04-02 14:30:00
2026-04-03,13:10:00,基金,银行ETF(512800.XSHG),卖,市价单,-810400股,0.797,-645888.8,-810400股,-,-5672.8,64.59,全部成交,2026-04-03 13:10:00
2026-04-03,14:55:00,基金,银华日利(511880.XSHG),买,市价单,6400股,100.372,642380.8,6400股,-,0,64.24,全部成交,2026-04-03 14:55:00
2026-04-08,13:10:00,基金,银华日利(511880.XSHG),卖,市价单,-6400股,100.321,-642054.4,-6400股,-,-326.4,64.21,全部成交,2026-04-08 13:10:00
2026-04-09,14:55:00,基金,科创新药(589720.XSHG),买,市价单,702100股,0.919,645229.9,702100股,-,0,64.52,全部成交,2026-04-09 14:55:00
2026-04-15,13:10:00,基金,科创新药(589720.XSHG),卖,市价单,-702100股,0.956,-671207.6,-702100股,-,25977.7,67.12,全部成交,2026-04-15 13:10:00
2026-04-15,14:55:00,基金,通信ETF(515880.XSHG),买,市价单,550500股,1.219,671059.5,550500股,-,0,67.11,全部成交,2026-04-15 14:55:00
2026-04-17,13:10:00,基金,通信ETF(515880.XSHG),卖,市价单,-550500股,1.307,-719503.5,-550500股,-,48444,71.95,全部成交,2026-04-17 13:10:00
2026-04-17,14:00:00,基金,创业板成长ETF华夏(159967.XSHE),买,市价单,916400股,0.785,719374,916400股,-,0,71.94,全部成交,2026-04-17 14:00:00
2026-04-20,13:10:00,基金,创业板成长ETF华夏(159967.XSHE),卖,市价单,-916400股,0.79,-723956,-916400股,-,4582,72.4,全部成交,2026-04-20 13:10:00
2026-04-20,13:10:00,基金,创业板人工智能ETF华宝(159363.XSHE),买,市价单,557600股,1.298,723764.8,557600股,-,0,72.38,全部成交,2026-04-20 13:10:00
2026-04-21,13:10:00,基金,创业板人工智能ETF华宝(159363.XSHE),卖,市价单,-557600股,1.266,-705921.6,-557600股,-,-17843.2,70.59,全部成交,2026-04-21 13:10:00
2026-04-21,13:10:00,基金,科创成长(588110.XSHG),买,市价单,314900股,2.241,705690.9,314900股,-,0,70.57,全部成交,2026-04-21 13:10:00
2026-04-22,13:10:00,基金,科创成长(588110.XSHG),卖,市价单,-314900股,2.298,-723640.2,-314900股,-,17949.3,72.36,全部成交,2026-04-22 13:10:00
2026-04-22,13:10:00,基金,人工智能ETF易方达(159819.XSHE),买,市价单,413500股,1.75,723625,413500股,-,0,72.36,全部成交,2026-04-22 13:10:00
2026-04-23,13:10:00,基金,人工智能ETF易方达(159819.XSHE),卖,市价单,-413500股,1.752,-724452,-413500股,-,827,72.45,全部成交,2026-04-23 13:10:00
2026-04-23,14:00:00,基金,科技ETF(515000.XSHG),买,市价单,622800股,1.163,724316.4,622800股,-,0,72.43,全部成交,2026-04-23 14:00:00
2026-04-24,13:10:00,基金,科技ETF(515000.XSHG),卖,市价单,-622800股,1.135,-706878,-622800股,-,-17438.4,70.69,全部成交,2026-04-24 13:10:00
2026-04-24,13:10:00,基金,信息技术ETF广发(159939.XSHE),买,市价单,714600股,0.989,706739.4,714600股,-,0,70.67,全部成交,2026-04-24 13:10:00
2026-04-27,13:10:00,基金,信息技术ETF广发(159939.XSHE),卖,市价单,-714600股,1.021,-729606.6,-714600股,-,22867.2,72.96,全部成交,2026-04-27 13:10:00
2026-04-27,13:40:00,基金,科创综合(589800.XSHG),买,市价单,478600股,1.524,729386.4,478600股,-,0,72.94,全部成交,2026-04-27 13:40:00
2026-04-29,13:10:00,基金,科创综合(589800.XSHG),卖,市价单,-478600股,1.503,-719335.8,-478600股,-,-10050.6,71.93,全部成交,2026-04-29 13:10:00
2026-04-29,14:00:00,基金,中韩芯片(513310.XSHG),买,市价单,171800股,4.185,718983,171800股,-,0,71.9,全部成交,2026-04-29 14:00:00
2026-04-30,13:10:00,基金,中韩芯片(513310.XSHG),卖,市价单,-171800股,4.318,-741832.4,-171800股,-,22849.4,74.18,全部成交,2026-04-30 13:10:00
2026-04-30,13:40:00,基金,科创综合(589800.XSHG),买,市价单,475300股,1.561,741943.3,475300股,-,0,74.19,全部成交,2026-04-30 13:40:00
2026-05-06,13:10:00,基金,科创综合(589800.XSHG),卖,市价单,-475300股,1.644,-781393.2,-475300股,-,39449.9,78.14,全部成交,2026-05-06 13:10:00
2026-05-06,13:10:00,基金,创业板50ETF华安(159949.XSHE),买,市价单,428100股,1.825,781282.5,428100股,-,0,78.13,全部成交,2026-05-06 13:10:00
2026-05-13,13:10:00,基金,创业板50ETF华安(159949.XSHE),卖,市价单,-428100股,1.918,-821095.8,-428100股,-,39813.3,82.11,全部成交,2026-05-13 13:10:00
2026-05-13,13:10:00,基金,创业板ETF东财(159205.XSHE),买,市价单,420500股,1.952,820816,420500股,-,0,82.08,全部成交,2026-05-13 13:10:00
2026-05-14,13:10:00,基金,创业板ETF东财(159205.XSHE),卖,市价单,-420500股,1.95,-819975,-420500股,-,-841,82,全部成交,2026-05-14 13:10:00
2026-05-14,13:10:00,基金,创业板ETF易方达(159915.XSHE),买,市价单,205100股,3.996,819579.6,205100股,-,0,81.96,全部成交,2026-05-14 13:10:00
2026-05-15,13:10:00,基金,创业板ETF易方达(159915.XSHE),卖,市价单,-205100股,3.945,-809119.5,-205100股,-,-10460.1,80.91,全部成交,2026-05-15 13:10:00
2026-05-15,14:55:00,基金,纳指ETF(513100.XSHG),买,市价单,385200股,2.101,809305.2,385200股,-,0,80.93,全部成交,2026-05-15 14:55:00
2026-05-19,13:10:00,基金,纳指ETF(513100.XSHG),卖,市价单,-385200股,2.044,-787348.8,-385200股,-,-21956.4,78.73,全部成交,2026-05-19 13:10:00
2026-05-19,13:10:00,基金,纳指科技ETF景顺(159509.XSHE),买,市价单,318300股,2.473,787155.9,318300股,-,0,78.72,全部成交,2026-05-19 13:10:00
2026-05-26,13:10:00,基金,纳指科技ETF景顺(159509.XSHE),卖,市价单,-318300股,2.677,-852089.1,-318300股,-,64933.2,85.21,全部成交,2026-05-26 13:10:00
2026-05-26,14:30:00,基金,AI智能(515070.XSHG),买,市价单,330100股,2.581,851988.1,330100股,-,0,85.2,全部成交,2026-05-26 14:30:00
2026-05-28,13:10:00,基金,AI智能(515070.XSHG),卖,市价单,-330100股,2.521,-832182.1,-330100股,-,-19806,83.22,全部成交,2026-05-28 13:10:00
2026-05-28,13:40:00,基金,科创创业人工智能ETF永赢(159141.XSHE),买,市价单,591300股,1.407,831959.1,591300股,-,0,83.2,全部成交,2026-05-28 13:40:00
2026-05-29,13:10:00,基金,科创创业人工智能ETF永赢(159141.XSHE),卖,市价单,-591300股,1.381,-816585.3,-591300股,-,-15373.8,81.66,全部成交,2026-05-29 13:10:00
2026-05-29,13:10:00,基金,港股通信息技术ETF华宝(159131.XSHE),买,市价单,742200股,1.1,816420,742200股,-,0,81.64,全部成交,2026-05-29 13:10:00
2026-06-01,13:10:00,基金,港股通信息技术ETF华宝(159131.XSHE),卖,市价单,-742200股,1.101,-817162.2,-742200股,-,742.2,81.72,全部成交,2026-06-01 13:10:00
2026-06-01,13:10:00,基金,纳指ETF(513100.XSHG),买,市价单,344800股,2.369,816831.2,344800股,-,0,81.68,全部成交,2026-06-01 13:10:00
2026-06-04,10:31:00,基金,纳指ETF(513100.XSHG),卖,市价单,-344800股,2.246,-774420.8,-344800股,-,-42410.4,77.44,全部成交,2026-06-04 10:31:00
2026-06-04,13:10:00,基金,科半导体(588710.XSHG),买,市价单,297600股,2.602,774355.2,297600股,-,0,77.44,全部成交,2026-06-04 13:10:00
2026-06-05,13:10:00,基金,科半导体(588710.XSHG),卖,市价单,-297600股,2.55,-758880,-297600股,-,-15475.2,75.89,全部成交,2026-06-05 13:10:00
2026-06-05,14:55:00,基金,科技ETF(515000.XSHG),买,市价单,550700股,1.378,758864.6,550700股,-,0,75.89,全部成交,2026-06-05 14:55:00
2026-06-08,13:10:00,基金,科技ETF(515000.XSHG),卖,市价单,-550700股,1.338,-736836.6,-550700股,-,-22028,73.68,全部成交,2026-06-08 13:10:00
2026-06-08,14:10:00,基金,日经ETF(513520.XSHG),买,市价单,333100股,2.211,736484.1,333100股,-,0,73.65,全部成交,2026-06-08 14:10:00
2026-06-17,13:10:00,基金,日经ETF(513520.XSHG),卖,市价单,-333100股,2.467,-821757.7,-333100股,-,85273.6,82.18,全部成交,2026-06-17 13:10:00
2026-06-17,13:40:00,基金,成长ETF易方达(159259.XSHE),买,市价单,477700股,1.72,821644,477700股,-,0,82.16,全部成交,2026-06-17 13:40:00
2026-06-18,13:10:00,基金,成长ETF易方达(159259.XSHE),卖,市价单,-477700股,1.765,-843140.5,-477700股,-,21496.5,84.31,全部成交,2026-06-18 13:10:00
2026-06-18,13:10:00,基金,日经ETF(513520.XSHG),买,市价单,336900股,2.502,842923.8,336900股,-,0,84.29,全部成交,2026-06-18 13:10:00
2026-06-23,13:10:00,基金,日经ETF(513520.XSHG),卖,市价单,-336900股,2.468,-831469.2,-336900股,-,-11454.6,83.15,全部成交,2026-06-23 13:10:00
2026-06-23,14:55:00,基金,科半导体(588710.XSHG),买,市价单,251500股,3.306,831459,251500股,-,0,83.15,全部成交,2026-06-23 14:55:00
2026-06-24,13:10:00,基金,科半导体(588710.XSHG),卖,市价单,-251500股,3.478,-874717,-251500股,-,43258,87.47,全部成交,2026-06-24 13:10:00
2026-06-24,13:10:00,基金,TMTETF(512220.XSHG),买,市价单,182000股,4.805,874510,182000股,-,0,87.45,全部成交,2026-06-24 13:10:00
2026-06-26,13:10:00,基金,TMTETF(512220.XSHG),卖,市价单,-182000股,4.869,-886158,-182000股,-,11648,88.62,全部成交,2026-06-26 13:10:00
2026-06-26,13:40:00,基金,科创机械(588850.XSHG),买,市价单,395300股,2.241,885867.3,395300股,-,0,88.59,全部成交,2026-06-26 13:40:00
2026-06-29,10:35:00,基金,科创机械(588850.XSHG),卖,市价单,-395300股,2.128,-841198.4,-395300股,-,-44668.9,84.12,全部成交,2026-06-29 10:35:00
2026-06-29,14:55:00,基金,标普生物科技ETF嘉实(159502.XSHE),买,市价单,512300股,1.642,841196.6,512300股,-,0,84.12,全部成交,2026-06-29 14:55:00
2026-06-30,13:10:00,基金,标普生物科技ETF嘉实(159502.XSHE),卖,市价单,-512300股,1.646,-843245.8,-512300股,-,2049.2,84.32,全部成交,2026-06-30 13:10:00
2026-06-30,13:10:00,基金,日经ETF(513520.XSHG),买,市价单,331200股,2.545,842904,331200股,-,0,84.29,全部成交,2026-06-30 13:10:00
2026-07-01,13:10:00,基金,日经ETF(513520.XSHG),卖,市价单,-331200股,2.504,-829324.8,-331200股,-,-13579.2,82.93,全部成交,2026-07-01 13:10:00
2026-07-01,14:10:00,基金,机床ETF华夏(159663.XSHE),买,市价单,306800股,2.703,829280.4,306800股,-,0,82.93,全部成交,2026-07-01 14:10:00
2026-07-02,13:10:00,基金,机床ETF华夏(159663.XSHE),卖,市价单,-306800股,2.684,-823451.2,-306800股,-,-5829.2,82.35,全部成交,2026-07-02 13:10:00
2026-07-02,14:55:00,基金,工业母机ETF国泰(159667.XSHE),买,市价单,945300股,0.871,823356.3,945300股,-,0,82.34,全部成交,2026-07-02 14:55:00
2026-07-03,13:10:00,基金,工业母机ETF国泰(159667.XSHE),卖,市价单,-945300股,0.906,-856441.8,-945300股,-,33085.5,85.64,全部成交,2026-07-03 13:10:00
2026-07-03,13:10:00,基金,中韩芯片(513310.XSHG),买,市价单,137600股,6.22,855872,137600股,-,0,85.59,全部成交,2026-07-03 13:10:00
2026-07-06,10:34:00,基金,中韩芯片(513310.XSHG),卖,市价单,-137600股,5.878,-808812.8,-137600股,-,-47059.2,80.88,全部成交,2026-07-06 10:34:00
2026-07-06,13:10:00,基金,道琼斯(513400.XSHG),买,市价单,601900股,1.344,808953.6,601900股,-,0,80.9,全部成交,2026-07-06 13:10:00
2026-07-09,13:10:00,基金,道琼斯(513400.XSHG),卖,市价单,-601900股,1.308,-787285.2,-601900股,-,-21668.4,78.73,全部成交,2026-07-09 13:10:00
2026-07-09,14:00:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,364200股,2.161,787036.2,364200股,-,0,78.7,全部成交,2026-07-09 14:00:00
2026-07-14,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-364200股,2.214,-806338.8,-364200股,-,19302.6,80.63,全部成交,2026-07-14 13:10:00
2026-07-14,13:10:00,基金,纳指生物(513290.XSHG),买,市价单,502700股,1.604,806330.8,502700股,-,0,80.63,全部成交,2026-07-14 13:10:00
2026-07-17,13:10:00,基金,纳指生物(513290.XSHG),卖,市价单,-502700股,1.59,-799293,-502700股,-,-7037.8,79.93,全部成交,2026-07-17 13:10:00
2026-07-17,14:10:00,基金,标普生物科技ETF嘉实(159502.XSHE),买,市价单,530600股,1.506,799083.6,530600股,-,0,79.91,全部成交,2026-07-17 14:10:00
2026-07-20,13:10:00,基金,标普生物科技ETF嘉实(159502.XSHE),卖,市价单,-530600股,1.542,-818185.2,-530600股,-,19101.6,81.82,全部成交,2026-07-20 13:10:00
2026-07-20,13:10:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,378700股,2.16,817992,378700股,-,0,81.8,全部成交,2026-07-20 13:10:00
2026-07-21,13:10:00,基金,豆粕ETF华夏(159985.XSHE),卖,市价单,-378700股,2.187,-828216.9,-378700股,-,10224.9,82.82,全部成交,2026-07-21 13:10:00
2026-07-21,13:40:00,基金,标普油气ETF嘉实(159518.XSHE),买,市价单,711400股,1.164,828069.6,711400股,-,0,82.81,全部成交,2026-07-21 13:40:00
2026-07-24,13:10:00,基金,标普油气ETF嘉实(159518.XSHE),卖,市价单,-711400股,1.234,-877867.6,-711400股,-,49798,87.79,全部成交,2026-07-24 13:10:00
2026-07-24,13:10:00,基金,豆粕ETF华夏(159985.XSHE),买,市价单,386300股,2.272,877673.6,386300股,-,0,87.77,全部成交,2026-07-24 13:10:00
